gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
CHLRE_09g408825v5,35.70496322929236,1.845264872747968,0.6618536251640301,2.788025633750435,0.0053030347535438505,0.017558743590170362
CHLRE_09g408950v5,1013.7925663880543,1.3299320776109405,0.27122751823671715,4.90338180379701,9.420063366894285e-7,1.0140569215597955e-5
CHLRE_09g409050v5,165.25853778153174,2.9889505108070025,0.40471956134837855,7.385238560866456,1.5218028232213752e-13,5.8390124990982055e-12
CHLRE_09g409150v5,417.6021893409448,-1.09810446260578,0.30512834524819543,-3.5988280987548613,3.1965438679768167e-4,0.0016795664960041212
CHLRE_09g409200v5,176.15468389649863,1.0787822574982273,0.3640846117680827,2.962998771794832,0.003046577846976786,0.01115048875858072
CHLRE_09g409250v5,11.807983001192419,6.698512645171399,1.795012900371756,3.731735099945022,1.9016541793630336e-4,0.0010752686701907116
CHLRE_09g409426v5,45.203977035577445,2.631322112837851,0.6398218379107388,4.112585655766481,3.9125223167018945e-5,2.761730054036401e-4
CHLRE_09g409500v5,104.94037342255815,3.2159528387055274,0.5147313316299906,6.2478280242269815,4.161995589911023e-10,8.9906915457662392e-09
CHLRE_09g409600v5,510.0771599861964,1.0044940817179768,0.2664837359940983,3.7694386037135974,1.6361514885774873e-4,9.504895904263234e-4
CHLRE_09g410000v5,114.71425505290472,-1.0511984821824032,0.3970412499636171,-2.6475800241882417,0.0081070169754689,0.024898909578746204
CHLRE_09g410050v5,5960.577289595159,-2.619821201861297,0.24768068218093692,-10.577414349769322,3.7928067699314457e-26,6.236845009943393e-24
CHLRE_09g410100v5,130.9718738461323,3.0312474155609075,0.4253188144870374,7.127000528337295,1.025796987376838e-12,3.458309299493252e-11
CHLRE_09g410150v5,417.8945393414306,-1.6775309296467769,0.2811090441021982,-5.967545210096137,2.40849565460888e-9,4.487041326476543e-8
CHLRE_09g410200v5,332.5456668329443,-1.9904533259318877,0.29842311385403286,-6.669903347049298,2.559719455621749e-11,6.909527475267083e-10
CHLRE_09g410300v5,161.2049456933943,1.1222035733942768,0.3649148366113746,3.0752478682838436,0.002103276766976492,0.008192967150066757
CHLRE_09g410350v5,18.176425853241764,3.7803877896092235,1.0827845054649883,3.4913574866734756,4.8057276908159015e-4,0.0023737080112148116
CHLRE_09g410500v5,155.6689376555029,1.087141066624714,0.35911950259630554,3.0272403998253314,0.002467975975443673,0.009360186595498893
CHLRE_09g410800v5,258.299064135991,-1.913582008260037,0.4111432745663041,-4.654294808248014,3.250913929972309e-6,3.0373045364638463e-5
CHLRE_09g410850v5,5.122857302385808,5.496603213577583,2.11936719969135,2.5935115039895256,0.00950013608681884,0.02837188529264003
CHLRE_09g410950v5,7.41426724989094,4.55902292081432,1.9026557163956268,2.396136558773171,0.01656891603957576,0.044650180932736344
CHLRE_09g411050v5,171.05729573260456,1.5029699909597032,0.35275223337489614,4.260695890087773,2.0379137400346576e-5,1.558660651194044e-4
CHLRE_09g411450v5,993.309076126607,1.021429764553725,0.26450043336182283,3.861731913143833,1.125860701716078e-4,6.862044329861799e-4
CHLRE_09g411666v5,111.12858729120062,-2.3136378003422995,0.42332741213903485,-5.465362586967139,4.6196153854774476e-8,6.670708058868196e-7
CHLRE_09g411975v5,12.250077981808635,4.3054675800732305,1.4414262710699286,2.9869495696629755,0.002817761996854596,0.010484723155115212
CHLRE_09g412100v5,20812.455518433133,-1.0559363094498078,0.22593756102640805,-4.673575764263418,2.960004400346701e-6,2.802612862020393e-5
CHLRE_09g412150v5,75.7422226253369,1.4888334060377264,0.47915090186321047,3.107232815900581,0.001888476079843412,0.007496802271268786
CHLRE_09g412250v5,75.70833423239388,1.499927790322605,0.48324598157339793,3.1038598302235196,0.0019101380317131525,0.007566832443721104
CHLRE_09g412350v5,62.24586706268616,1.2174904957154882,0.5080954388772874,2.3961846585470536,0.016566741768887255,0.044650180932736344
CHLRE_09g412600v5,1040.5010507624224,-1.430465132186973,0.264944127309449,-5.3991199831963845,6.696857682087558e-8,9.311463463920707e-7
CHLRE_09g412650v5,26.68987257938931,2.3171609276661487,0.7877443909664303,2.941513712110829,0.003266123820630941,0.011801252324992738
