gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,up_down
CHLRE_02g075600v5,38.83940559763094,-1.64864307223768,0.3214013182265612,-5.129546702965056,2.9044070971790873e-7,2.3467210896413683e-6,NONE
CHLRE_02g075950v5,237.4488421450014,-1.4372349631649979,0.23004033573444016,-6.247751980435944,4.1640218134260877e-10,5.6378393863062084e-9,NONE
CHLRE_02g076250v5,30998.6788196478,-1.5057276767541579,0.16087886806074603,-9.359387562234788,8.020020792718634e-21,4.690005776337695e-19,NONE
CHLRE_02g077100v5,3671.0089901442284,1.1231543467654288,0.1484543507815801,7.56565463290408,3.859161319979801e-14,9.642640807240439e-13,NONE
CHLRE_02g077250v5,57.33187477171878,1.1625062548947682,0.2934522180594088,3.9614839600885934,7.448538658446918e-5,3.5368226609976426e-4,NONE
CHLRE_02g077750v5,6530.381371946309,1.0455818197173852,0.1929224447528663,5.419700237869034,5.96990504955163e-8,5.51848117556928e-7,NONE
CHLRE_02g077800v5,20710.548604051382,-1.186718430462011,0.2559685409480296,-4.636188595937481,3.548921874355025e-6,2.2790214419777537e-5,NONE
CHLRE_02g078000v5,112.2701072070345,1.7718215535952364,0.2584990867989582,6.8542662008443775,7.1679496021774125e-12,1.3075957620520762e-10,NONE
CHLRE_02g078350v5,4.2474533611610665,4.871092305092918,1.3494832753913206,3.609598128350578,3.066717474439639e-4,0.0012450329362625329,UP
CHLRE_02g078777v5,40.92832151419091,2.087803676018891,0.5685844872083731,3.6719321806853293,2.4072357119907183e-4,0.001004242957916492,UP
CHLRE_02g078804v5,812.8108857194621,-1.0505481033385726,0.2643411012492751,-3.974213992351874,7.061205630123229e-5,3.371347482523514e-4,NONE
CHLRE_02g079100v5,66.8391212056185,1.0981897132589153,0.25482575559241727,4.309571105580953,1.6357146123862233e-5,8.964629336278235e-5,NONE
CHLRE_02g079351v5,47.64918165412093,-2.7286428227906376,0.36850676652855346,-7.404593539747691,1.315527734228128e-13,3.013106647938341e-12,DOWN
CHLRE_02g079400v5,2239.7609630374595,1.0886547018527473,0.15817843822348343,6.882446900345763,5.883309857483033e-12,1.0938180705721837e-10,NONE
CHLRE_02g079450v5,866.6630020042182,-1.0839006747580395,0.20614717909328104,-5.257897195224667,1.4571193319006493e-7,1.2547966006461413e-6,NONE
CHLRE_02g080200v5,44856.389398995176,-1.1554324352942664,0.14314717121745496,-8.071640015428935,6.936012106962488e-16,2.234019055779656e-14,NONE
CHLRE_02g080600v5,667.4400351178721,-2.0736696001192647,0.21587421244808003,-9.605916225950349,7.548357107603391e-22,4.920156405592392e-20,DOWN
CHLRE_02g081400v5,255.42913254640993,-1.5423627579557186,0.2387946593459071,-6.45894997057502,1.0543195755740133e-10,1.5791811190545916e-9,NONE
CHLRE_02g082700v5,236.71202114257324,1.5091006040126005,0.17189087871120748,8.77941060821516,1.6433354315561986e-18,7.34423972948327e-17,NONE
CHLRE_02g082900v5,368.5723221841232,-1.0634319298895654,0.15388472695941266,-6.910574888761035,4.8269353600048175e-12,9.076509808647598e-11,NONE
CHLRE_02g083500v5,14.622344486220838,2.3385288399510102,0.5384786407346034,4.342844196681121,1.4064988316551714e-5,7.838652326064695e-5,UP
CHLRE_02g083600v5,292.38093686261533,2.2139929213763674,0.30836723767070917,7.179728099846281,6.985019420409531e-13,1.4434831486462854e-11,UP
CHLRE_02g083800v5,897.3851193323565,1.0375934839395204,0.2746178450430462,3.7783177701976296,1.5789132648475306e-4,6.923121151449249e-4,NONE
CHLRE_02g083950v5,3112.128696756778,-1.4121655199376446,0.21483051299537778,-6.573393603393892,4.9181220698888536e-11,7.768654315568686e-10,NONE
CHLRE_02g084000v5,3269.839240585142,-1.2074301855470682,0.16203670559610642,-7.4515843870383005,9.222587103163216e-14,2.188340775802368e-12,NONE
CHLRE_02g084050v5,203.31211229887418,1.8770187211979967,0.29290628634451704,6.408256868171969,1.4719277178695253e-10,2.1519113471087183e-9,NONE
CHLRE_02g084200v5,358.06807420085045,1.0617103747738854,0.15545525819008146,6.8296845480497606,8.510155505685653e-12,1.5271052714283143e-10,NONE
CHLRE_02g084350v5,400.627220480396,-1.3710885296649247,0.23658314382247325,-5.795377081867502,6.816784048083187e-9,7.479413555351952e-8,NONE
CHLRE_02g084400v5,877.0074150053152,4.030420801739538,0.44126706198521853,9.133744956188341,6.616980114557169e-20,3.4531841477582998e-18,UP
CHLRE_02g084450v5,1923.9162879950347,5.854557843995661,0.30553660427256946,19.16155957134617,7.751545438877703e-82,5.113229433301288e-79,UP
CHLRE_02g085100v5,54.93443807742527,1.5551401949879133,0.31773767109647133,4.894415539779488,9.859830934502678e-7,7.233028111249273e-6,NONE
CHLRE_02g085400v5,298.00727576217196,-1.1608422308547965,0.2576703178211287,-4.505145337153803,6.632753103231411e-6,3.9919974972769784e-5,NONE
CHLRE_02g085450v5,2229.1633778734126,-1.952677805509535,0.2931390108352337,-6.661268999802581,2.7147323296002392e-11,4.494844462594131e-10,NONE
CHLRE_02g086000v5,165.43803921716474,-1.2952013124142545,0.23521792234869685,-5.506388711716423,3.6626932108634066e-8,3.528123466141848e-7,NONE
CHLRE_02g087150v5,3102.4394440494693,-1.4256374384127344,0.2483461318976172,-5.740526045319947,9.438290293609125e-9,1.0180370720830658e-7,NONE
CHLRE_02g087500v5,85.2439798658625,2.4944029149335365,0.2773147493073449,8.994844021689655,2.3656789016006603e-19,1.1610836537588242e-17,UP
CHLRE_02g087850v5,527.6048529598565,-2.4526596842752872,0.20085611847564924,-12.21102798804028,2.714377014568527e-34,4.813203370671998e-32,DOWN
CHLRE_02g088450v5,261.7560446113424,-1.1176999141900277,0.21693998780718488,-5.152115686405558,2.575640601757417e-7,2.0975253907941512e-6,NONE
CHLRE_02g088551v5,350.2134047346113,-1.0602846604915754,0.1726132734289823,-6.142544193901779,8.121007245212549e-10,1.0454608156190487e-8,NONE
CHLRE_02g089311v5,142.98770505767519,1.1076682421727797,0.28394494597008807,3.900996506165903,9.579753365263485e-5,4.4262608235307407e-4,NONE
CHLRE_02g089500v5,701.1315029325643,1.3806254101118756,0.30845948700382814,4.475872742713669,7.6099804699445605e-6,4.519128121348785e-5,NONE
CHLRE_02g089650v5,1323.7344423907714,-1.3695757762809486,0.1841542195529344,-7.4371131956999195,1.0290936523963095e-13,2.420939147170833e-12,NONE
CHLRE_02g090100v5,77.21338625010915,1.0766622942567257,0.3045299555840392,3.5354889544178385,4.0702126084630303e-4,0.0016000447229121296,NONE
CHLRE_02g090700v5,8.787331883354227,2.378396882548689,0.8434249449099126,2.8199271279588833,0.004803455644831037,0.013978081355021817,UP
CHLRE_02g091050v5,2210.876763240756,-1.4685270476356418,0.20584746924677952,-7.134054419076211,9.745477152584194e-13,1.993953644209255e-11,NONE
CHLRE_02g091193v5,410.2149184766675,-1.1522868518240748,0.21563592652706864,-5.34366823925061,9.108421025715373e-8,8.15898811162804e-7,NONE
CHLRE_02g091200v5,1554.1399688903916,-1.816233380390952,0.24321794096879093,-7.467514004750194,8.172403109691573e-14,1.950377708855626e-12,NONE
CHLRE_02g091550v5,583.872608915751,1.0581582907190952,0.12273321222696909,8.621613266034752,6.601734003879941e-18,2.735406921054877e-16,NONE
CHLRE_02g093850v5,441.07644012302717,-1.0468638007541964,0.15781598060977958,-6.633446097849257,3.279387669489083e-11,5.338635938553255e-10,NONE
CHLRE_02g093950v5,1655.984720506214,-1.0263288927924925,0.2447861539467798,-4.192757132070598,2.7558443628791372e-5,1.4505786590564905e-4,NONE
CHLRE_02g094250v5,41231.96219188505,-1.3975824914394184,0.13005496178058473,-10.746091285600274,6.1826402999832004e-27,6.179267950728664e-25,NONE
CHLRE_02g095082v5,2292.5354807629865,-1.4219010822739226,0.11527628429430962,-12.334723408014218,5.889080024841939e-35,1.1036002123825957e-32,NONE
CHLRE_02g095083v5,16.386417271079253,1.7992991186104375,0.5204251954091378,3.457363583628766,5.454883408810117e-4,0.002077996819004103,NONE
CHLRE_02g095084v5,60.410340995069696,2.2710020891850347,0.2592222280055989,8.760830838688662,1.9381647409550854e-18,8.500604984864445e-17,UP
CHLRE_02g095090v5,1428.9694918390378,-2.0023170654676017,0.18775665226062604,-10.664426753243205,1.493169598833061e-26,1.4316197589741865e-24,DOWN
CHLRE_02g095095v5,3375.7879168193344,-1.6289928651933205,0.20514880297375274,-7.940542872198665,2.012982591350789e-15,5.970520847835587e-14,NONE
CHLRE_02g095105v5,865.1732501517575,1.6401535887206755,0.1981706802068772,8.276469490887667,1.268809988435986e-16,4.4236671288156114e-15,NONE
CHLRE_02g095109v5,72.39961975654491,1.3005059208824863,0.2894871064086746,4.4924485135670835,7.040894385523226e-6,4.2130402507860495e-5,NONE
CHLRE_02g095123v5,22.619865057542853,3.3991088228322566,0.7375235185347759,4.608814142747884,4.04972136405094e-6,2.5735628136633548e-5,UP
CHLRE_02g095124v5,104.85806570850518,1.2606411725493383,0.25358523127386834,4.971272050097682,6.651503711520557e-7,5.0432159865142765e-6,NONE
CHLRE_02g095128v5,111.9705510448816,-1.3378023259090959,0.22530152183340482,-5.937830845626999,2.888178012590677e-9,3.368383564754799e-8,NONE
CHLRE_02g095132v5,205.20198194103364,-1.1467714356109797,0.199840634912573,-5.738429704812904,9.55584107271732e-9,1.0292970289365209e-7,NONE
CHLRE_02g095137v5,124.04910692471492,3.513981532067478,0.3213721236034696,10.934307222001815,7.900710983478783e-28,8.674100970649523e-26,UP
CHLRE_02g095143v5,15.664727262381323,2.3526820636009895,0.5383848561472535,4.369889005491469,1.2430970608147467e-5,7.018114902395066e-5,UP
CHLRE_02g095144v5,1626.615492291387,-1.9836033031969669,0.20608356143037704,-9.62523788617223,6.256199538948062e-22,4.1434131163370483e-20,NONE
CHLRE_02g095147v5,110.8354162065999,1.4256594571687806,0.23000690329019713,6.19833334032606,5.706418585942968e-10,7.570760169009291e-9,NONE
CHLRE_02g095150v5,4132.532655470783,-1.599525379557003,0.2061062233420378,-7.760684532570157,8.44721968341478e-15,2.306342711907171e-13,NONE
CHLRE_02g095250v5,54.404521190463505,1.6733454443622822,0.28030653392160276,5.969698319020598,2.3769267975894156e-9,2.8260922724619358e-8,NONE
CHLRE_02g095750v5,26.40162905867551,-1.8996179297451194,0.38694378708951715,-4.909286550466448,9.140833082090495e-7,6.747604223668503e-6,NONE
CHLRE_02g096300v5,2075.2056335237594,-1.0045762246154717,0.13447240283892858,-7.470501035210591,7.989004241824112e-14,1.9093720137959625e-12,NONE
CHLRE_02g096700v5,469.02746202555494,-1.0937764787970659,0.26517065441731164,-4.12480212488271,3.7105362605439576e-5,1.8926833737281288e-4,NONE
CHLRE_02g097100v5,70.6316393066387,2.939065762105814,0.35961122966547965,8.172897617351422,3.010694656984749e-16,1.0132523589456223e-14,UP
CHLRE_02g097200v5,3.1587937619942106,3.5611236207458954,1.4135885577472382,2.519208012281219,0.011761914825406295,0.03013294040481206,UP
CHLRE_02g097950v5,2189.183143206427,-1.4550975568364795,0.17905415104378525,-8.126578179584651,4.4157873585172503e-16,1.4593336538939474e-14,NONE
CHLRE_02g099055v5,61.24785565780711,1.4686836284537628,0.28197922975247885,5.208481595410315,1.9039223204908312e-7,1.5986549382492003e-6,NONE
CHLRE_02g099500v5,2975.36396410138,1.267177284225596,0.12245027409039928,10.348505086155205,4.250709451453888e-25,3.748580190584282e-23,NONE
CHLRE_02g099750v5,249.67197377325178,1.42718502085269,0.22092609878037706,6.460010966252822,1.0469539402227198e-10,1.5710024957427545e-9,NONE
CHLRE_02g100450v5,627.5750690991547,-1.3626008989624763,0.15242332520051557,-8.939582555163067,3.9064322790594313e-19,1.8727027533130547e-17,NONE
CHLRE_02g100500v5,15.314554244448473,-3.8232784348865914,0.628092420346645,-6.087127166375482,1.14954664699788e-9,1.4460086770131229e-8,DOWN
CHLRE_02g100600v5,87.18922465427201,-1.2491315533751537,0.26677391111327403,-4.6823602359106395,2.8359054017835976e-6,1.866942753725082e-5,NONE
CHLRE_02g100633v5,5.777979227470461,-4.66925513707596,1.1666410220055465,-4.002306664177767,6.272792097647877e-5,3.0255810026999454e-4,DOWN
CHLRE_02g100666v5,3.337274527005661,-4.3134831773951055,1.389653108864325,-3.1039999478144877,0.0019092336463457096,0.0062482976903923595,DOWN
CHLRE_02g100800v5,57.00801390750535,1.1169673010799683,0.30600213122385883,3.6501945153540127,2.620417927714918e-4,0.0010841272465114578,NONE
CHLRE_02g101635v5,24.404917833317572,1.1207176896108095,0.39592555163027576,2.8306273363669163,0.00464568147045343,0.013574159589551757,NONE
CHLRE_02g101650v5,318.9314972121643,2.2075570624649083,0.3374351078100837,6.542167697936674,6.063345530167617e-11,9.433078409244732e-10,UP
CHLRE_02g101950v5,170.0606311867999,1.1277758903569899,0.21303359643929443,5.293887486325934,1.1974312284161536e-7,1.047577633305612e-6,NONE
CHLRE_02g102450v5,212.8586216822458,1.1371378506075898,0.315168306335173,3.608033637107769,3.0852649723145056e-4,0.0012513306605616947,NONE
CHLRE_02g102750v5,117.0977009231055,1.0310994808576464,0.23797665574984095,4.332775740581586,1.4724107369810705e-5,8.170096050994223e-5,NONE
CHLRE_02g102776v5,71.59300715655075,1.6603510549156322,0.35757034679488414,4.64342490868817,3.4268057498867786e-6,2.2092045981775948e-5,NONE
CHLRE_02g103150v5,848.1421208531432,-1.92241201235027,0.21090250143746903,-9.115169328232223,7.85477176591228e-20,4.060596902559856e-18,NONE
CHLRE_02g103200v5,378.15265458756716,1.464104032156356,0.171509991451105,8.5365524175526,1.3828596175779536e-17,5.44265822278712e-16,NONE
CHLRE_02g103700v5,2903.658118396926,1.5186992547212115,0.19368390773588318,7.8411225407130045,4.465364064297548e-15,1.2652632093527642e-13,NONE
CHLRE_02g104000v5,467.0125495653043,1.0654348871526018,0.19700622633563883,5.408127991535781,6.368690680682581e-8,5.85429643339668e-7,NONE
CHLRE_02g104126v5,10.078454552845294,1.7488273729480937,0.6750170147968395,2.5907900610097063,0.009575588721078186,0.025233466538718496,NONE
CHLRE_02g104350v5,1424.9583705167267,1.1555546730141175,0.15152889632565883,7.625969046396625,2.4220794913190558e-14,6.23694146996649e-13,NONE
CHLRE_02g104400v5,131.45366955939886,1.1576768728869529,0.18567040377487165,6.235117979765126,4.5143773071064137e-10,6.082238249304891e-9,NONE
CHLRE_02g104951v5,114.29461606614571,1.08401829621575,0.34726619317198015,3.121577387980582,0.001798849622465807,0.005937715997614817,NONE
CHLRE_02g105000v5,95.8201604133945,1.2236982489164756,0.2699790356575297,4.5325676711755705,5.827099941395831e-6,3.5511716605158404e-5,NONE
CHLRE_02g105100v5,34540.907882666485,-1.1254749005859999,0.21772449641487363,-5.169261700536487,2.3502060009360755e-7,1.932066159593062e-6,NONE
CHLRE_02g105851v5,10.275173166030076,-1.5030464694848717,0.5734040655976996,-2.621269292742353,0.008760303299388955,0.023383969198805966,NONE
CHLRE_02g106050v5,159.2631183243301,-1.16463394390611,0.3115731464801695,-3.7379150195160826,1.8555263810511813e-4,7.985251970228348e-4,NONE
CHLRE_02g106750v5,121.67014820970826,1.7259054862928196,0.24013922908472024,7.187103468562925,6.618025870121046e-13,1.3797454440476128e-11,NONE
CHLRE_02g106800v5,59.64915959755865,1.1283948763561917,0.25372330714013486,4.4473441918875976,8.693847532739788e-6,5.094891245999e-5,NONE
CHLRE_02g107000v5,542.3101732780648,-1.1176439349204912,0.1968406150259224,-5.677913243531098,1.3634783282523488e-8,1.4278777645606565e-7,NONE
CHLRE_02g107213v5,137.7568466209088,-1.1546117165465484,0.34549734823425193,-3.3418830056076314,8.32121262421822e-4,0.0030093159735100606,NONE
CHLRE_02g107550v5,1792.661558623265,2.387744313011588,0.2125315422033683,11.234776204309432,2.751902877540161e-29,3.490894642578061e-27,UP
CHLRE_02g107650v5,485.55587840483827,2.7278151334245737,0.2107718697402185,12.942026546458372,2.6066165289629717e-38,5.731428423883782e-36,UP
CHLRE_02g108050v5,457.5649702310784,1.1389110401765705,0.1523252124027994,7.47683868094603,7.613177387654667e-14,1.827866203766528e-12,NONE
CHLRE_02g108100v5,319.1599899882303,1.1189451227942777,0.13802200410630316,8.107005328892901,5.188258631930209e-16,1.6942489722606152e-14,NONE
CHLRE_02g108300v5,1745.7942504761872,-1.5677381686793408,0.2037253830282052,-7.695350208090132,1.4110715179127335e-14,3.7653689970710173e-13,NONE
CHLRE_02g108350v5,7734.9953253701615,-1.7677079553796786,0.1396374714910186,-12.659266431169778,9.9424038403426e-37,1.999514411354754e-34,NONE
CHLRE_02g108850v5,2947.7549190232844,-1.2210518929275591,0.17684956991453826,-6.9044662846374285,5.039252341569605e-12,9.44344435963913e-11,NONE
CHLRE_02g109200v5,2396.691866436312,-1.3327357691100428,0.22925603746822587,-5.813307181909028,6.125051483696594e-9,6.792752119545429e-8,NONE
CHLRE_02g109450v5,158.90304095346795,1.910898392775465,0.3069109617816196,6.226230505690285,4.777909666695657e-10,6.421557319761864e-9,NONE
CHLRE_02g109650v5,306.6397190908363,-2.1271197977919383,0.27703297850117903,-7.678218706307868,1.6131591637480344e-14,4.24284015460428e-13,DOWN
CHLRE_02g111108v5,1245.2297876252953,-1.2501280658994107,0.1914618188816756,-6.529385718789167,6.603997813850554e-11,1.0245204886943506e-9,NONE
CHLRE_02g111526v5,52.86606995947856,-9.817143658464074,1.2013261345425776,-8.171922158508684,3.0351435207880254e-16,1.0194002403526543e-14,DOWN
CHLRE_02g111900v5,6.125656827698591,2.8252069130375004,0.8502142817192432,3.322935139744497,8.907562322438026e-4,0.0031982279612306876,UP
CHLRE_02g112050v5,71.57219886059372,1.6905534615182325,0.3222681601029142,5.245797353912858,1.556078655042812e-7,1.3340238961022927e-6,NONE
CHLRE_02g112266v5,151.82374070568775,-2.6664850363199406,0.34100352983348553,-7.819523268929223,5.302376031151734e-15,1.4820590360970041e-13,DOWN
CHLRE_02g112300v5,726.658216570708,1.041402362814457,0.15644760879516295,6.6565565995832285,2.8031721490570853e-11,4.627338529539579e-10,NONE
CHLRE_02g112500v5,43.2869176666965,2.2859962740325552,0.5798759773791965,3.9422158585777747,8.073226653014488e-5,3.7995314136661507e-4,UP
CHLRE_02g112650v5,689.2170665318887,1.0120630380995017,0.1277719564761426,7.920854200025283,2.3588440804610536e-15,6.921654400513032e-14,NONE
CHLRE_02g112900v5,428.27228145527897,1.1387520237733721,0.21547940175665764,5.284737262540633,1.2588529808724637e-7,1.0966584525920653e-6,NONE
CHLRE_02g112950v5,122.29774598888258,1.546936731368982,0.2749160728515049,5.626941761984776,1.8343262277541262e-8,1.8684295133967446e-7,NONE
CHLRE_02g113600v5,1658.3328702322472,-1.1574117191404159,0.1497605123626479,-7.728417196768943,1.0889197605754004e-14,2.9294250850977044e-13,NONE
CHLRE_02g113751v5,82.83387243894948,1.3934029398045231,0.3464334435927521,4.022137485786534,5.7672375844013314e-5,2.8096754801879573e-4,NONE
CHLRE_02g113900v5,102.55391341166481,1.2337778446158754,0.33365904624824144,3.697720348028412,2.1754435840555465e-4,9.170562409166671e-4,NONE
CHLRE_02g113950v5,105.24177465668737,1.838033154472086,0.24812161589636098,7.40779132778106,1.2842015611291742e-13,2.945447558356219e-12,NONE
CHLRE_02g114100v5,285.4264960554989,-1.9263466595431116,0.20205929867367078,-9.533570947676079,1.5196403397800585e-21,9.565033909661429e-20,NONE
CHLRE_02g114150v5,41.81745348527985,2.0968219670046078,0.32678368824438453,6.4165441618876145,1.394025247732507e-10,2.0525777107461404e-9,UP
CHLRE_02g114350v5,86.16328036678028,1.325718425404511,0.2759865822430981,4.803561153696865,1.5586825399524696e-6,1.0831956917975631e-5,NONE
